first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Karl,Mcintyre,2/9/1916,5,3,3,2,0,3741,5128,9,48,558,2352,5,legit,2022-11-26T13:44:22Z,4ae1fbc8-5057-4c29-95f9-e35bef991ab5,customer,a571-29266982,4ae1fbc8-5057-4c29-95f9-e35bef991ab5,collision,2023-03-06T15:05:50Z
Kristine,Little,1/19/2019,6,2,5,2,0,7565,5033,8,47,597,2629,6,legit,2022-12-27T20:03:31Z,5b3e4ee1-fa84-4fe8-9500-d32a7b21e087,customer,c633-13622093,5b3e4ee1-fa84-4fe8-9500-d32a7b21e087,theft,2023-03-06T15:05:50Z
Vernon,Molina,10/9/2009,5,2,4,2,0,11616,4971,8,46,702,2349,6,legit,2022-09-11T07:15:30Z,28b01da0-2930-47e1-bca3-c805c1dd5064,customer,b687-24252022,28b01da0-2930-47e1-bca3-c805c1dd5064,collision,2023-03-06T15:05:50Z
Katrina,Potter,5/11/1922,4,2,6,2,0,12233,3389,12,28,385,2816,2,legit,2022-03-06T20:57:25Z,6f86d71d-8e89-4365-8dab-6894c205b993,customer,c707-07408431,6f86d71d-8e89-4365-8dab-6894c205b993,breakin,2023-03-06T15:05:50Z
Lucas,Clements,1/10/1983,6,3,3,1,0,10878,5874,15,45,792,4030,4,legit,2022-03-19T01:20:35Z,f349d721-2b0a-4379-a86b-17504a769402,customer,d286-73661630,f349d721-2b0a-4379-a86b-17504a769402,breakin,2023-03-06T15:05:50Z
Darryl,Phelps,6/17/1912,4,3,3,2,0,8217,5758,7,44,526,2013,4,legit,2023-01-15T12:10:41Z,07d74c6b-f2d9-4b57-ae67-5fc4a8ba73b8,customer,b033-67677002,07d74c6b-f2d9-4b57-ae67-5fc4a8ba73b8,breakin,2023-03-06T15:05:50Z
Shelly,Rhodes,6/19/1920,4,2,5,2,0,11879,4622,11,36,574,3210,3,legit,2023-03-01T21:49:18Z,9dd191d6-c4f5-47e1-ac50-108edee104f9,customer,c697-97183144,9dd191d6-c4f5-47e1-ac50-108edee104f9,theft,2023-03-06T15:05:50Z
Eduardo,Rasmussen,4/10/2021,5,2,2,3,0,9437,6503,9,43,645,1912,6,legit,2022-03-17T23:09:22Z,ca3457b2-0695-45ef-9845-2d1b7245dda1,customer,c517-18602718,ca3457b2-0695-45ef-9845-2d1b7245dda1,theft,2023-03-06T15:05:50Z
Rickey,Cantrell,8/24/1998,5,2,4,2,0,6963,6536,12,47,685,1589,5,legit,2022-10-26T06:52:01Z,6ee42e46-6d83-4855-82a3-6901a46abede,customer,a029-09486220,6ee42e46-6d83-4855-82a3-6901a46abede,breakin,2023-03-06T15:05:50Z
Becky,Calderon,11/2/1981,4,2,4,2,0,12067,4679,14,36,610,2905,4,legit,2022-04-17T14:13:34Z,daeda7d8-37b3-4c11-a9d8-b355452c625f,customer,b277-65755578,daeda7d8-37b3-4c11-a9d8-b355452c625f,breakin,2023-03-06T15:05:50Z
Kristi,Rodgers,2/24/1996,6,2,2,2,0,9155,3896,14,44,546,2895,4,legit,2022-08-17T16:56:47Z,33a9ed1f-6dfd-4e3c-bf54-83a665376b57,customer,d249-68548939,33a9ed1f-6dfd-4e3c-bf54-83a665376b57,collision,2023-03-06T15:05:50Z
Francis,Chan,3/11/1974,4,3,4,1,0,12360,3771,16,34,565,3589,3,legit,2023-02-13T03:55:52Z,aab98ed0-4726-4acc-a0cb-d89aa3508947,customer,d604-08544396,aab98ed0-4726-4acc-a0cb-d89aa3508947,breakin,2023-03-06T15:05:50Z
Meredith,Medina,10/12/1995,5,2,2,2,0,8102,6495,10,33,736,1038,5,legit,2022-07-17T06:46:51Z,80eb0953-429d-476c-bb0f-8d14f93ab6f2,customer,a850-03553836,80eb0953-429d-476c-bb0f-8d14f93ab6f2,theft,2023-03-06T15:05:50Z
Laurie,Gentry,11/15/1946,6,2,4,2,0,8879,5101,10,49,637,3045,3,legit,2022-12-14T17:33:07Z,f51f3c15-dc0e-4e7a-b0f3-1cd159c12bf8,customer,b946-33672155,f51f3c15-dc0e-4e7a-b0f3-1cd159c12bf8,collision,2023-03-06T15:05:50Z
Brianna,Odonnell,6/19/1934,4,2,3,2,0,12387,3411,16,38,394,2955,4,legit,2023-02-07T19:39:29Z,b198a148-fb46-49c1-89ed-7774bb6536ed,customer,d030-65338259,b198a148-fb46-49c1-89ed-7774bb6536ed,breakin,2023-03-06T15:05:50Z
Mario,Haas,4/12/1973,4,2,4,2,0,11345,3581,11,39,498,3905,2,legit,2022-11-02T23:42:55Z,66757964-47bc-4a1e-841c-45be8b2e4129,customer,b971-43186220,66757964-47bc-4a1e-841c-45be8b2e4129,theft,2023-03-06T15:05:50Z
Shelby,Wilkinson,6/13/2007,6,3,3,2,0,7733,4664,11,41,702,2297,6,legit,2022-12-20T16:08:36Z,2b192e0e-8556-4ad8-8e01-9cb9f339ec7b,customer,c168-14189215,2b192e0e-8556-4ad8-8e01-9cb9f339ec7b,collision,2023-03-06T15:05:50Z
Carrie,Mercado,4/1/1974,7,2,5,2,0,8475,5468,9,45,685,2457,7,legit,2022-08-22T10:54:25Z,f186b35e-5681-4f62-b0e4-f7fb68459aa6,customer,a387-05421240,f186b35e-5681-4f62-b0e4-f7fb68459aa6,collision,2023-03-06T15:05:50Z
Donna,Jenkins,8/29/1947,5,2,2,2,0,9910,4602,13,49,583,3750,3,legit,2022-10-31T06:06:54Z,17f903d9-cb8a-4a0b-8fc9-228da9a27a9a,customer,a608-26217417,17f903d9-cb8a-4a0b-8fc9-228da9a27a9a,theft,2023-03-06T15:05:50Z
Bradley,Haynes,9/14/1912,4,2,3,2,0,12671,4750,11,37,456,3654,2,legit,2022-08-06T21:12:07Z,ee352338-2d8c-4944-b4f6-225d0659b699,customer,c518-54535512,ee352338-2d8c-4944-b4f6-225d0659b699,breakin,2023-03-06T15:05:50Z
Jaclyn,Acosta,11/26/1947,6,2,4,2,0,8366,5534,8,45,601,2462,6,legit,2022-10-27T22:01:33Z,e749c085-e600-475d-b5eb-f571fd57ee91,customer,a623-86864018,e749c085-e600-475d-b5eb-f571fd57ee91,theft,2023-03-06T15:05:50Z
Ricky,Zimmerman,9/9/1959,5,3,2,2,0,10297,4039,18,39,614,2223,5,legit,2022-07-18T14:25:02Z,d23beab9-7ac9-416e-8664-fbe8d9a8db1e,customer,a457-24425099,d23beab9-7ac9-416e-8664-fbe8d9a8db1e,breakin,2023-03-06T15:05:50Z
Joel,Ballard,11/27/2015,5,3,3,3,0,3951,7916,11,42,667,1113,3,legit,2022-11-20T19:43:19Z,ac51bcc8-b31f-4410-b4c3-f63b7b203c1c,customer,c291-90762493,ac51bcc8-b31f-4410-b4c3-f63b7b203c1c,breakin,2023-03-06T15:05:50Z
Paula,Logan,11/5/2013,5,2,3,2,0,10662,4087,14,43,554,2409,3,legit,2022-10-14T16:54:23Z,65f9493e-8175-49af-8907-d365776f2e71,customer,c502-45753193,65f9493e-8175-49af-8907-d365776f2e71,breakin,2023-03-06T15:05:50Z
Bonnie,Gray,1/30/1959,7,2,3,1,0,8274,4246,12,55,550,2660,5,legit,2022-09-11T23:03:42Z,a414a5bc-965e-44eb-8cfc-1d28e4506286,customer,b489-49383416,a414a5bc-965e-44eb-8cfc-1d28e4506286,collision,2023-03-06T15:05:50Z
Cassie,Campos,7/21/1926,3,2,4,2,0,14356,3082,13,32,569,2935,3,legit,2022-10-06T03:23:47Z,1e783073-0489-42aa-b994-a5e7c165de98,customer,c607-00981552,1e783073-0489-42aa-b994-a5e7c165de98,theft,2023-03-06T15:05:50Z
Arthur,Bartlett,7/18/1941,4,2,4,2,0,13247,3208,14,32,539,2240,3,legit,2022-10-31T03:08:17Z,7adae8c2-3f40-49e8-b65f-0325eaace96d,customer,a075-61484191,7adae8c2-3f40-49e8-b65f-0325eaace96d,collision,2023-03-06T15:05:50Z
April,Morrow,9/7/1918,4,3,5,2,0,7124,5095,7,37,476,2165,6,legit,2023-01-22T00:15:24Z,39529a56-b544-40dc-8a1b-4e2c68170e1a,customer,b114-78335812,39529a56-b544-40dc-8a1b-4e2c68170e1a,breakin,2023-03-06T15:05:50Z
Daniel,Phelps,4/29/1962,3,2,4,1,0,7674,5216,6,42,438,2122,4,legit,2022-04-12T12:41:12Z,c58a0f39-9642-4516-9c18-af89b683abc6,customer,a712-39588051,c58a0f39-9642-4516-9c18-af89b683abc6,breakin,2023-03-06T15:05:50Z
Wesley,Castillo,5/17/1988,5,2,2,1,0,13062,3175,11,48,512,4627,1,legit,2022-05-08T13:38:09Z,09f9694c-6991-4e5a-adf9-53596b78e902,customer,c331-04157343,09f9694c-6991-4e5a-adf9-53596b78e902,breakin,2023-03-06T15:05:50Z
Steven,Mills,3/3/1945,4,2,4,1,0,12549,4134,16,39,583,4097,3,legit,2023-02-03T19:10:38Z,22cdf103-4a3a-46b0-9417-b97198aacb5d,customer,a626-07664625,22cdf103-4a3a-46b0-9417-b97198aacb5d,breakin,2023-03-06T15:05:50Z
Elizabeth,Weaver,7/11/1958,4,2,4,1,0,13398,3195,13,41,657,3651,1,legit,2023-01-01T22:22:42Z,2674c1dd-2bb0-486c-a03a-36428e3f361e,customer,c698-76091036,2674c1dd-2bb0-486c-a03a-36428e3f361e,theft,2023-03-06T15:05:50Z
Jeremiah,Gould,6/9/1989,4,2,6,2,0,7068,4639,8,49,680,2115,5,legit,2023-02-19T18:04:10Z,af9023b1-a7cd-41ce-8d02-0b53f642a09b,customer,b148-44764001,af9023b1-a7cd-41ce-8d02-0b53f642a09b,breakin,2023-03-06T15:05:50Z
Gregory,Singleton,11/23/1907,5,2,4,2,0,10127,5913,10,47,581,2293,6,legit,2022-07-21T20:02:45Z,2ff820e2-9e02-4164-8319-e842aa238936,customer,c617-20485238,2ff820e2-9e02-4164-8319-e842aa238936,breakin,2023-03-06T15:05:50Z
Cassidy,Lynch,9/11/1957,4,2,5,1,0,8338,4933,10,40,294,2574,6,legit,2022-10-18T07:37:25Z,3d94c976-852e-44e8-a82b-370a61d1cf79,customer,d515-80568264,3d94c976-852e-44e8-a82b-370a61d1cf79,theft,2023-03-06T15:05:50Z
Stefanie,Rocha,6/14/1960,5,2,4,1,0,12133,3966,9,42,633,3315,2,legit,2022-05-22T10:07:46Z,28e1e6f9-c70c-4bb2-bd9b-2c03bfa972ed,customer,c770-37721747,28e1e6f9-c70c-4bb2-bd9b-2c03bfa972ed,breakin,2023-03-06T15:05:50Z
Travis,Macias,11/25/1976,5,2,3,2,0,8626,3959,13,44,581,2376,4,legit,2022-04-01T23:09:00Z,b896cae0-f5c0-41b9-ad19-4848b51abebb,customer,b934-12279424,b896cae0-f5c0-41b9-ad19-4848b51abebb,breakin,2023-03-06T15:05:50Z
Rita,Moon,6/19/1983,7,3,4,2,0,6475,3500,12,44,736,2096,3,legit,2022-05-18T10:40:48Z,fddf900f-2a0f-4b86-817d-ae43fce78cb4,customer,d078-08352552,fddf900f-2a0f-4b86-817d-ae43fce78cb4,theft,2023-03-06T15:05:50Z
Natalie,Hunt,4/11/1922,5,2,6,2,0,9802,3232,10,25,409,2520,3,legit,2023-02-27T03:51:24Z,ebf09eca-7079-439b-8c66-f715071e0fe0,customer,a473-47894965,ebf09eca-7079-439b-8c66-f715071e0fe0,theft,2023-03-06T15:05:50Z
Selena,Sutton,2/3/2006,7,2,3,1,0,8321,2510,16,40,537,3718,3,legit,2022-07-07T22:51:26Z,93dca76d-299c-489c-9882-53302ad0b96e,customer,b567-86741712,93dca76d-299c-489c-9882-53302ad0b96e,collision,2023-03-06T15:05:50Z
Bonnie,Lindsey,2/17/1966,4,3,4,2,0,13024,3888,16,37,639,3060,4,legit,2022-10-25T07:08:03Z,1f8c1afa-a763-43dd-b411-73e2a5f49a78,customer,b602-21528543,1f8c1afa-a763-43dd-b411-73e2a5f49a78,theft,2023-03-06T15:05:50Z
Theresa,Haas,5/16/1985,5,3,4,2,0,8938,3761,13,39,518,3150,4,legit,2023-01-07T06:16:08Z,aa598e12-7a33-459b-9156-0b393c7a145b,customer,c797-35628782,aa598e12-7a33-459b-9156-0b393c7a145b,breakin,2023-03-06T15:05:50Z
Theresa,Shields,12/24/1998,3,3,4,2,0,5019,6681,10,51,497,1542,4,legit,2023-02-13T13:41:12Z,d3d244d6-cd10-4599-a4d3-b05a2120245f,customer,b494-91649713,d3d244d6-cd10-4599-a4d3-b05a2120245f,collision,2023-03-06T15:05:50Z
Tamara,Sweeney,1/14/1953,3,2,2,2,0,14944,3723,17,40,465,2785,3,legit,2022-03-14T20:37:29Z,51d3b302-0c34-431d-a8f2-e78ed5f45d63,customer,a098-19345600,51d3b302-0c34-431d-a8f2-e78ed5f45d63,collision,2023-03-06T15:05:50Z
Victor,Duke,6/10/1988,3,3,3,2,0,12409,4824,14,34,496,2304,4,legit,2022-08-21T12:01:38Z,a92b7b6b-e450-44d5-8f0f-9a6b5ea987ee,customer,a120-48255093,a92b7b6b-e450-44d5-8f0f-9a6b5ea987ee,collision,2023-03-06T15:05:50Z
Laurie,Herman,9/25/1985,6,2,5,2,0,8589,4043,6,50,388,2843,7,legit,2022-04-29T16:10:52Z,97d0b939-30a5-4a81-bf17-a54b162b8935,customer,d922-62757757,97d0b939-30a5-4a81-bf17-a54b162b8935,collision,2023-03-06T15:05:50Z
Tamara,Wells,2/20/1959,4,2,3,1,0,13261,3131,7,36,650,2290,1,legit,2023-01-24T03:02:29Z,c1d04bb5-c042-47f6-9c5e-c51f93fbc6cc,customer,c225-41038380,c1d04bb5-c042-47f6-9c5e-c51f93fbc6cc,collision,2023-03-06T15:05:50Z
Lonnie,Avila,12/11/1962,6,2,5,2,0,6719,5799,9,48,598,2347,6,legit,2022-07-19T00:12:34Z,476948ee-ec3e-4300-a5e3-a57de09f94af,customer,d081-35527964,476948ee-ec3e-4300-a5e3-a57de09f94af,breakin,2023-03-06T15:05:50Z
Paula,Bowman,4/17/1921,5,2,3,2,0,7959,4805,8,49,664,2581,4,legit,2022-11-27T00:14:17Z,19737b65-1808-4933-b5d8-8f145a9a02fa,customer,d247-98458056,19737b65-1808-4933-b5d8-8f145a9a02fa,breakin,2023-03-06T15:05:50Z
Justin,Kelley,12/5/1923,6,2,5,2,0,8344,2986,6,39,488,3491,1,legit,2023-01-15T07:02:11Z,8a0a6fe5-8b3c-4f18-8f5b-ad2e2daa7d6c,customer,d008-64258502,8a0a6fe5-8b3c-4f18-8f5b-ad2e2daa7d6c,theft,2023-03-06T15:05:50Z
Susan,Mcpherson,3/5/2002,4,2,3,2,0,6577,7219,7,53,609,1810,3,legit,2023-01-05T13:43:43Z,a89bf7c8-1f4c-4bb2-9559-e050cf849f11,customer,c553-72155234,a89bf7c8-1f4c-4bb2-9559-e050cf849f11,breakin,2023-03-06T15:05:50Z
Gwendolyn,Decker,7/16/1977,4,3,6,1,0,3998,4962,12,55,611,2682,4,legit,2022-03-07T20:21:17Z,2a2de52b-2f36-4c69-8620-d9452eadd28e,customer,b676-50115900,2a2de52b-2f36-4c69-8620-d9452eadd28e,collision,2023-03-06T15:05:50Z
Sergio,Martinez,11/17/1958,5,2,3,2,0,7674,6059,8,41,538,2343,7,legit,2022-10-11T13:12:30Z,d31a6343-86b2-43b3-97b4-aea801507b43,customer,d315-62784224,d31a6343-86b2-43b3-97b4-aea801507b43,breakin,2023-03-06T15:05:50Z
Benjamin,Flynn,1/2/1918,6,3,4,1,0,8143,6041,9,44,335,1958,6,legit,2022-10-08T16:11:41Z,f390ebcd-eaa7-4542-a40b-a97618c8cfbb,customer,d059-85343674,f390ebcd-eaa7-4542-a40b-a97618c8cfbb,theft,2023-03-06T15:05:50Z
Kristina,Collins,2/16/1991,4,2,4,1,0,7930,5486,8,44,472,2270,5,legit,2022-04-30T15:41:54Z,ffd0634b-85b3-4de3-bed4-324b5294a333,customer,d831-92374276,ffd0634b-85b3-4de3-bed4-324b5294a333,collision,2023-03-06T15:05:50Z
Darin,Duke,11/11/1918,7,2,4,2,0,6195,6000,7,49,636,1731,5,legit,2022-08-17T08:00:15Z,e64197c1-9864-4528-addf-2b5e7841b58f,customer,b880-46365912,e64197c1-9864-4528-addf-2b5e7841b58f,breakin,2023-03-06T15:05:50Z
Brooke,Sampson,3/27/1908,5,2,4,2,0,8517,5615,8,48,611,2269,6,legit,2022-12-02T01:27:26Z,7bf00016-8093-48b8-8b08-1642c6baaa4d,customer,b158-41654307,7bf00016-8093-48b8-8b08-1642c6baaa4d,collision,2023-03-06T15:05:50Z
Amber,Singleton,6/29/1948,4,2,2,1,0,8067,5113,7,44,478,2631,6,legit,2022-08-07T10:41:09Z,0b87731d-db03-4582-a80e-6e047bc30446,customer,b494-09555842,0b87731d-db03-4582-a80e-6e047bc30446,theft,2023-03-06T15:05:50Z
Sophia,Spence,5/10/2006,5,2,4,2,0,4431,7286,9,48,621,1949,6,legit,2022-10-17T03:34:31Z,f6547d1d-bfa7-494c-acf1-779c9c6fbe02,customer,b060-90912944,f6547d1d-bfa7-494c-acf1-779c9c6fbe02,theft,2023-03-06T15:05:50Z
Gregg,Vaughn,2/2/2018,4,3,4,2,0,12873,3947,15,36,564,3398,3,legit,2022-09-22T12:56:44Z,75d62b7b-cedf-41e4-ba50-5d19c5a2545f,customer,d591-92366464,75d62b7b-cedf-41e4-ba50-5d19c5a2545f,theft,2023-03-06T15:05:50Z
Shelly,Banks,2/15/1994,4,2,4,2,0,10579,3763,14,41,433,2766,5,legit,2022-04-24T23:38:03Z,f6ada533-df1c-4c25-aa45-1f21d8522c9d,customer,c626-22490826,f6ada533-df1c-4c25-aa45-1f21d8522c9d,theft,2023-03-06T15:05:50Z
Sara,Dickerson,1/31/2018,4,2,2,2,0,11459,3178,14,41,486,2287,4,legit,2023-02-10T06:30:57Z,7778b453-912b-4875-8ef4-7911fb724cda,customer,d285-23891213,7778b453-912b-4875-8ef4-7911fb724cda,theft,2023-03-06T15:05:50Z
Collin,Osborn,6/19/1926,5,2,4,2,0,6696,4403,10,41,466,1909,6,legit,2022-06-14T08:39:32Z,2e66cc75-1acc-4458-90a7-11ee563c99f8,customer,a875-01235313,2e66cc75-1acc-4458-90a7-11ee563c99f8,theft,2023-03-06T15:05:50Z
Latasha,Booth,3/11/1955,5,3,3,2,0,8993,4530,13,45,586,2766,3,legit,2022-09-08T21:45:15Z,fa53d412-1da7-4f11-9cef-458c66852027,customer,a192-60795208,fa53d412-1da7-4f11-9cef-458c66852027,collision,2023-03-06T15:05:50Z
Dominique,Hendrix,8/29/1929,4,3,5,2,0,14443,4009,17,37,681,3265,4,legit,2022-05-19T17:58:05Z,dc9ebda7-0bd4-43dc-9744-03deb5d5aea0,customer,d831-93004758,dc9ebda7-0bd4-43dc-9744-03deb5d5aea0,breakin,2023-03-06T15:05:50Z
Raven,Ramirez,7/17/2004,6,2,5,1,0,8795,3726,13,40,595,2924,2,legit,2022-08-08T13:03:02Z,4f5274b5-aba7-40e7-aa72-c8fdb2ef6f36,customer,b854-93094491,4f5274b5-aba7-40e7-aa72-c8fdb2ef6f36,breakin,2023-03-06T15:05:50Z
George,Colon,10/3/2006,6,2,6,1,0,10883,4734,8,54,485,2828,6,legit,2022-11-27T00:42:15Z,ba144e4a-1bcd-45b9-a688-699a29c70826,customer,a600-25962465,ba144e4a-1bcd-45b9-a688-699a29c70826,breakin,2023-03-06T15:05:50Z
Zachary,Cantu,11/10/1987,5,2,4,2,0,5546,6584,4,50,583,1663,3,legit,2022-04-06T06:24:11Z,1770d376-4845-437d-a711-653aa99c781a,customer,d903-14982276,1770d376-4845-437d-a711-653aa99c781a,collision,2023-03-06T15:05:50Z
Crystal,Hendricks,10/21/1915,4,2,5,2,0,7635,7329,4,52,429,2036,4,legit,2022-03-29T19:03:40Z,8e65e286-2a29-4b6e-969e-10581caf313b,customer,c849-92119911,8e65e286-2a29-4b6e-969e-10581caf313b,theft,2023-03-06T15:05:50Z
Christine,Waller,10/4/1989,3,2,4,2,0,8808,6282,6,43,512,2246,5,legit,2022-10-25T13:49:55Z,81b10688-ece7-436e-b803-6556c2561eaf,customer,d104-16278425,81b10688-ece7-436e-b803-6556c2561eaf,breakin,2023-03-06T15:05:50Z
Karl,Benjamin,5/5/1925,6,3,4,2,0,5790,6139,8,55,575,1773,4,legit,2022-05-18T08:38:57Z,f43f74a6-7bf4-4368-901c-834479fc8e9b,customer,b418-58230436,f43f74a6-7bf4-4368-901c-834479fc8e9b,breakin,2023-03-06T15:05:50Z
Olivia,Poole,4/21/1982,6,2,5,1,0,9984,2525,13,39,616,3325,2,legit,2022-09-25T11:51:06Z,8cd75e01-35a3-465a-9a7f-84f81678cc11,customer,b529-29313917,8cd75e01-35a3-465a-9a7f-84f81678cc11,collision,2023-03-06T15:05:50Z
Chad,Bates,1/12/1960,6,2,3,2,0,9429,3307,11,35,497,1946,4,legit,2022-12-16T12:41:28Z,fcbebf0d-70fa-4269-b54e-e91a309f6c15,customer,a175-47400088,fcbebf0d-70fa-4269-b54e-e91a309f6c15,theft,2023-03-06T15:05:50Z
Colleen,Gonzales,2/2/1956,5,2,2,3,0,11162,4003,13,36,425,2322,4,legit,2022-08-28T18:34:35Z,44b69425-ec08-4cf0-959e-2643e396ba13,customer,c564-15582691,44b69425-ec08-4cf0-959e-2643e396ba13,breakin,2023-03-06T15:05:50Z
Breanna,Stafford,6/11/1975,5,2,2,2,0,10013,3547,17,42,469,2168,3,legit,2022-10-16T09:01:07Z,7fe53836-397b-4d0d-9a3d-c664fd6a3ca8,customer,c784-55819131,7fe53836-397b-4d0d-9a3d-c664fd6a3ca8,breakin,2023-03-06T15:05:50Z
Stacy,Robertson,12/11/1934,5,3,6,3,0,8435,5072,15,28,505,2451,5,legit,2023-02-04T08:10:23Z,80739982-249f-4f79-bd0e-24f932d816c1,customer,c806-07160538,80739982-249f-4f79-bd0e-24f932d816c1,theft,2023-03-06T15:05:50Z
Karla,Bond,8/5/1968,3,2,5,2,0,14398,4533,14,31,569,3308,3,legit,2023-01-04T22:02:53Z,42b8513e-180c-42f2-9b5e-50c12c61df7d,customer,a159-50074249,42b8513e-180c-42f2-9b5e-50c12c61df7d,breakin,2023-03-06T15:05:50Z
Kerri,Acosta,7/10/2005,6,2,2,3,0,6646,6630,5,55,422,1705,4,legit,2022-08-12T20:30:54Z,b6752865-e65d-4ead-8a4c-ffa6a8bd3bc3,customer,a986-83044760,b6752865-e65d-4ead-8a4c-ffa6a8bd3bc3,breakin,2023-03-06T15:05:50Z
Linda,Blanchard,12/16/2019,5,3,3,1,0,7272,6283,12,50,648,2423,5,legit,2022-08-04T00:45:50Z,d88f6454-d9da-4931-8116-2338da7df986,customer,b398-75865851,d88f6454-d9da-4931-8116-2338da7df986,theft,2023-03-06T15:05:50Z
Mandy,Francis,1/15/1928,5,2,4,1,0,8682,4767,8,42,380,2444,6,legit,2023-02-02T17:18:42Z,afc8306f-d97d-4499-ac77-880f0bb5021c,customer,c772-85666153,afc8306f-d97d-4499-ac77-880f0bb5021c,breakin,2023-03-06T15:05:50Z
Tina,Blankenship,12/18/1976,3,2,4,2,0,13612,4393,12,36,461,2962,3,legit,2023-01-15T10:39:47Z,60d153c2-899f-4976-a130-40b8785f3b54,customer,c291-49636242,60d153c2-899f-4976-a130-40b8785f3b54,theft,2023-03-06T15:05:50Z
Collin,Lozano,4/2/1934,5,3,3,2,0,8879,3589,10,44,658,2599,3,legit,2022-05-05T00:25:25Z,0be06331-c0b0-4f49-80e8-2411625b35da,customer,b497-36668302,0be06331-c0b0-4f49-80e8-2411625b35da,theft,2023-03-06T15:05:50Z
Frances,Long,9/9/1918,4,2,4,2,0,12098,4375,12,43,629,3171,4,legit,2022-08-06T18:54:39Z,4ac68607-d646-4c4d-9fc9-97b69b0312a6,customer,c918-73165644,4ac68607-d646-4c4d-9fc9-97b69b0312a6,theft,2023-03-06T15:05:50Z
Ellen,Cooper,7/7/1945,4,2,3,2,0,8365,6767,9,52,515,2453,5,legit,2022-07-08T10:50:41Z,c777b410-7e13-4d0f-8c3c-8ae6eb03687c,customer,d443-31278277,c777b410-7e13-4d0f-8c3c-8ae6eb03687c,theft,2023-03-06T15:05:50Z
Mikayla,Horton,6/27/1995,4,2,3,2,0,11027,3238,13,35,438,2350,3,legit,2023-02-17T14:36:29Z,b7164070-8475-4e9f-ac00-2db6e828f792,customer,c700-47701048,b7164070-8475-4e9f-ac00-2db6e828f792,theft,2023-03-06T15:05:50Z
George,Durham,8/26/2001,4,2,2,2,0,7356,5804,10,57,564,2362,5,legit,2023-02-25T03:43:45Z,b1579b0a-0256-4900-bfff-a8c207a82fc9,customer,c751-12972471,b1579b0a-0256-4900-bfff-a8c207a82fc9,breakin,2023-03-06T15:05:50Z
Gwendolyn,Vaughn,2/11/1988,5,2,4,2,0,9213,3364,7,33,445,2906,1,legit,2022-11-23T12:19:04Z,df4ae803-d863-4392-a8e2-2c9cf3c24cfd,customer,b536-55900790,df4ae803-d863-4392-a8e2-2c9cf3c24cfd,collision,2023-03-06T15:05:50Z
Howard,Logan,9/3/1949,4,2,4,1,0,9908,4160,14,46,633,2169,7,legit,2023-01-18T21:43:44Z,85b7823e-bee2-4af3-9805-67b9acdb58ac,customer,d598-70551507,85b7823e-bee2-4af3-9805-67b9acdb58ac,breakin,2023-03-06T15:05:50Z
Julie,Murphy,10/25/1971,4,3,3,2,0,12718,3755,15,38,553,3049,5,legit,2023-01-08T23:31:02Z,2141286c-4aea-4c8b-bb4c-ab161ad35700,customer,a849-45723146,2141286c-4aea-4c8b-bb4c-ab161ad35700,breakin,2023-03-06T15:05:50Z
Sara,Mcclain,9/21/1934,5,2,4,1,0,11581,4421,11,56,600,2699,4,legit,2022-09-30T07:28:53Z,ef7428dc-ded1-49ad-b531-20ce0e5c9b77,customer,d806-04900430,ef7428dc-ded1-49ad-b531-20ce0e5c9b77,breakin,2023-03-06T15:05:50Z
Kristin,Mcgee,12/19/1937,6,2,5,2,0,10968,5235,10,46,662,2095,6,legit,2023-01-31T10:02:14Z,1c774898-a462-4372-b934-11e6111af1de,customer,b284-44579766,1c774898-a462-4372-b934-11e6111af1de,breakin,2023-03-06T15:05:50Z
Mariah,Newman,12/7/1927,4,3,3,2,0,6573,6098,11,48,515,1543,4,legit,2023-02-04T14:28:31Z,1613cdab-b13e-4396-9a45-ccc94aed9a9a,customer,d642-31533437,1613cdab-b13e-4396-9a45-ccc94aed9a9a,collision,2023-03-06T15:05:50Z
Wesley,Hamilton,8/4/2012,4,3,3,2,0,12169,2815,22,39,430,3227,4,legit,2022-12-09T00:55:40Z,8cb08d6d-af8a-4d04-88f5-4fc430192272,customer,b580-96076611,8cb08d6d-af8a-4d04-88f5-4fc430192272,breakin,2023-03-06T15:05:50Z
Raymond,Bird,7/28/1965,5,3,3,3,0,4373,5879,9,47,570,1921,6,legit,2022-04-05T06:14:04Z,f832cbbb-55c1-44b7-bca4-fa96414decd4,customer,c998-72741193,f832cbbb-55c1-44b7-bca4-fa96414decd4,breakin,2023-03-06T15:05:50Z
Desiree,Mcconnell,8/11/1930,4,3,3,2,0,11556,3758,12,38,625,2755,2,legit,2023-02-13T16:37:33Z,16b4488e-6bbf-4c3c-a80b-cf09398878ca,customer,c062-55110567,16b4488e-6bbf-4c3c-a80b-cf09398878ca,collision,2023-03-06T15:05:50Z
