first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Nicole,Rodgers,5/1/1936,5,2,4,1,0,12874,3107,10,43,616,3292,2,,2022-09-23T20:46:38Z,ebbfe2bb-5398-46d4-ad3e-f163657a9f02,customer,a421-66520464,ebbfe2bb-5398-46d4-ad3e-f163657a9f02,theft,2023-03-06T15:05:50Z
Becky,Mclaughlin,5/26/1968,5,3,4,1,0,10708,3546,16,43,732,3215,3,,2023-02-20T22:33:43Z,5b3026da-59cf-451b-9b37-bc7cb9c76872,customer,c301-48047011,5b3026da-59cf-451b-9b37-bc7cb9c76872,collision,2023-03-06T15:05:50Z
Donna,Mercer,5/25/1926,4,2,5,1,0,6242,5165,10,47,534,2808,5,,2022-08-24T19:33:59Z,342d3ebe-a183-4eee-b33a-b70c6f4d661b,customer,c427-42017261,342d3ebe-a183-4eee-b33a-b70c6f4d661b,collision,2023-03-06T15:05:50Z
Joan,Welch,7/10/1919,4,3,4,1,0,7454,4447,8,38,360,2323,6,,2022-09-09T04:57:43Z,6a2b87df-5c15-4f53-8ddb-ac6126f58775,customer,d738-92224932,6a2b87df-5c15-4f53-8ddb-ac6126f58775,theft,2023-03-06T15:05:50Z
Kristin,Garner,11/25/1990,7,2,3,2,0,6012,2624,11,42,402,2481,3,,2022-10-27T10:22:13Z,c2f1aad4-b4f4-4736-a377-686a030c4cfd,customer,a291-34478338,c2f1aad4-b4f4-4736-a377-686a030c4cfd,breakin,2023-03-06T15:05:50Z
Jeff,Dickerson,7/17/1975,3,2,3,2,0,14082,2413,14,32,460,2541,3,,2022-10-25T07:45:15Z,b968b7d6-3dc2-4675-b2ad-9db883373991,customer,d768-71779665,b968b7d6-3dc2-4675-b2ad-9db883373991,theft,2023-03-06T15:05:50Z
Luke,Cook,7/8/1954,6,2,4,1,0,8718,3747,14,42,677,3384,2,,2023-01-08T18:14:08Z,f2b845dd-b5a2-483a-bff6-d9407b62e79f,customer,b757-09281402,f2b845dd-b5a2-483a-bff6-d9407b62e79f,collision,2023-03-06T15:05:50Z
Dave,Hahn,12/27/1926,6,2,5,2,0,5381,6614,10,46,702,2298,5,,2023-02-10T05:01:52Z,cdf1eb0b-bb0d-4a7b-9fb4-a15ae4637d63,customer,c751-90164136,cdf1eb0b-bb0d-4a7b-9fb4-a15ae4637d63,breakin,2023-03-06T15:05:50Z
Charlotte,Porter,10/10/2000,5,2,4,2,0,9623,6016,7,47,441,1567,4,,2022-11-29T00:19:12Z,53ef4041-97f3-42c7-a439-bd49a849714f,customer,a856-49305298,53ef4041-97f3-42c7-a439-bd49a849714f,collision,2023-03-06T15:05:50Z
Bryce,Manning,3/13/1983,5,3,5,2,0,6434,4672,8,37,504,2491,6,,2022-10-02T13:41:45Z,db51bb2c-1ce7-41c6-9ec7-bf843b4e10d5,customer,b398-05632661,db51bb2c-1ce7-41c6-9ec7-bf843b4e10d5,breakin,2023-03-06T15:05:50Z
Roger,Peters,5/23/1927,6,2,4,3,0,4234,6947,8,49,632,1784,6,,2022-05-02T20:47:09Z,89160514-dff0-4d43-a542-4ac4c231c210,customer,a859-84037734,89160514-dff0-4d43-a542-4ac4c231c210,collision,2023-03-06T15:05:50Z
Tricia,Whitehead,10/28/1918,4,3,6,2,0,10575,3858,13,29,529,2809,2,,2022-05-31T11:59:26Z,f7d498d6-232d-4680-b429-59f8befebd43,customer,b675-96967337,f7d498d6-232d-4680-b429-59f8befebd43,breakin,2023-03-06T15:05:50Z
Damon,Gould,5/24/2006,4,3,3,1,0,13546,4055,12,40,764,3875,4,,2022-10-11T10:40:54Z,eb247f20-fda0-4b65-aa3c-a2ddac922857,customer,a536-24607513,eb247f20-fda0-4b65-aa3c-a2ddac922857,breakin,2023-03-06T15:05:50Z
Jodi,Hodges,2/23/1939,5,2,5,2,0,6913,5323,6,47,430,2290,5,,2022-03-13T18:59:53Z,8b4a7548-69d3-4736-8482-8533201b2a3c,customer,c745-28549886,8b4a7548-69d3-4736-8482-8533201b2a3c,collision,2023-03-06T15:05:50Z
Brad,Hays,5/4/2018,4,2,3,1,0,10439,4428,14,50,508,2703,5,,2022-11-06T05:00:00Z,c3be1c3d-19ba-467d-aa83-4adcb1e89269,customer,a892-41378355,c3be1c3d-19ba-467d-aa83-4adcb1e89269,breakin,2023-03-06T15:05:50Z
Mike,Sampson,12/23/1939,4,3,3,1,0,9103,3604,9,38,453,2242,6,,2022-04-02T07:39:52Z,67174dfb-7347-499a-8b8a-cc0512c64789,customer,b969-22912505,67174dfb-7347-499a-8b8a-cc0512c64789,collision,2023-03-06T15:05:50Z
Manuel,Shields,6/17/2006,5,2,3,2,0,6580,5211,7,58,575,2476,4,,2022-11-06T10:41:31Z,8032adaf-64f5-46bb-a295-e6a2d29a943d,customer,c095-27935603,8032adaf-64f5-46bb-a295-e6a2d29a943d,collision,2023-03-06T15:05:50Z
Melvin,Murray,7/27/1921,4,3,5,2,0,6209,5807,12,49,657,2085,4,,2022-08-30T11:02:28Z,70dd7f01-7cc5-47ea-b76c-29a9395fb3ca,customer,b306-53313558,70dd7f01-7cc5-47ea-b76c-29a9395fb3ca,breakin,2023-03-06T15:05:50Z
Richard,Underwood,12/11/1921,5,2,5,2,0,7614,5002,6,40,529,2576,6,,2023-01-14T12:37:12Z,21425211-94fc-4845-883a-1ffcbe40743e,customer,d670-21145494,21425211-94fc-4845-883a-1ffcbe40743e,theft,2023-03-06T15:05:50Z
Andrew,Marquez,10/1/1961,6,2,3,3,0,7531,5750,5,39,519,2054,8,,2022-11-27T09:13:56Z,52aeaaaf-4709-4312-8e73-0c31e7b848b8,customer,a972-76195679,52aeaaaf-4709-4312-8e73-0c31e7b848b8,theft,2023-03-06T15:05:50Z
Larry,Hayden,6/29/1989,4,2,4,2,0,6547,6092,4,46,422,2850,5,,2022-06-17T19:19:49Z,f8b600b3-cccd-48be-bece-113308d46346,customer,b537-30861682,f8b600b3-cccd-48be-bece-113308d46346,breakin,2023-03-06T15:05:50Z
Andres,Avila,5/4/1908,4,2,3,2,0,10134,5811,9,38,497,1796,6,,2023-02-19T16:44:15Z,523cd095-7e98-4de4-97b5-9e2d71c0947e,customer,a572-01075278,523cd095-7e98-4de4-97b5-9e2d71c0947e,breakin,2023-03-06T15:05:50Z
Paula,Ayers,8/17/2008,5,2,4,2,0,9635,2819,13,37,459,3064,3,,2022-05-29T16:53:43Z,d703e640-8f79-4cb0-b73b-7905bfa92957,customer,d175-56054777,d703e640-8f79-4cb0-b73b-7905bfa92957,breakin,2023-03-06T15:05:50Z
Gregg,Torres,10/15/1979,4,3,3,2,0,11611,3014,15,37,557,2423,3,,2022-03-08T09:28:41Z,9c857463-4669-446d-8bef-9d9a0e3dff11,customer,b319-12373595,9c857463-4669-446d-8bef-9d9a0e3dff11,theft,2023-03-06T15:05:50Z
Theresa,Santiago,7/19/1989,5,2,5,1,0,12860,3163,13,39,672,3927,2,,2022-08-09T02:30:09Z,86f49c57-f570-453f-afe3-c730a16958c3,customer,c131-11979969,86f49c57-f570-453f-afe3-c730a16958c3,collision,2023-03-06T15:05:50Z
Frank,George,1/4/1981,4,3,3,2,0,6739,5088,9,40,557,2140,5,,2022-09-04T09:22:42Z,56f370cb-bd09-4bc7-a729-bc3e8ae3029d,customer,d628-09545463,56f370cb-bd09-4bc7-a729-bc3e8ae3029d,breakin,2023-03-06T15:05:50Z
Bob,Abbott,10/1/1915,3,3,5,3,0,12635,4075,18,27,434,2997,3,,2022-04-25T03:23:55Z,00734cfe-6352-49ea-9b6f-2b2a2f97e13f,customer,c510-29093597,00734cfe-6352-49ea-9b6f-2b2a2f97e13f,theft,2023-03-06T15:05:50Z
Amy,Le,4/6/1906,6,2,2,2,0,9090,4122,12,52,828,2055,6,,2022-04-25T02:17:12Z,aa9b49a9-a25a-4391-84ff-df703c21efc4,customer,a803-27341584,aa9b49a9-a25a-4391-84ff-df703c21efc4,breakin,2023-03-06T15:05:50Z
Becky,Galloway,10/28/1926,4,2,4,2,0,7417,6285,9,45,509,2344,6,,2022-11-18T06:36:46Z,3818c2b9-50a4-43eb-a53a-b46e358c30be,customer,c830-12258754,3818c2b9-50a4-43eb-a53a-b46e358c30be,breakin,2023-03-06T15:05:50Z
Terrence,Williamson,10/10/2013,4,2,3,2,0,8498,5607,9,45,703,1764,5,,2022-07-27T17:51:37Z,4bef8d23-d8f2-46f9-a0df-69ff18d2e5d8,customer,a383-05085738,4bef8d23-d8f2-46f9-a0df-69ff18d2e5d8,breakin,2023-03-06T15:05:50Z
Jaclyn,Calderon,4/13/2004,6,3,4,2,0,9683,5476,13,40,644,2148,6,,2022-08-19T10:52:41Z,62630f4a-ea55-4b7c-8e25-97cf1df990b5,customer,b985-64771767,62630f4a-ea55-4b7c-8e25-97cf1df990b5,collision,2023-03-06T15:05:50Z
Sarah,Cuevas,4/13/1987,5,2,3,1,0,7391,5358,6,48,644,2250,4,,2023-03-04T15:55:38Z,ac781b1b-cc12-477a-a718-a8f3006e1e78,customer,a508-48013229,ac781b1b-cc12-477a-a718-a8f3006e1e78,collision,2023-03-06T15:05:50Z
Valerie,Chung,7/12/2018,4,3,5,2,0,5116,6535,11,52,575,2027,4,,2022-12-31T12:05:58Z,cf3dd985-0935-492b-a91e-4bfca9fb0816,customer,a482-52748096,cf3dd985-0935-492b-a91e-4bfca9fb0816,theft,2023-03-06T15:05:50Z
Glen,Payne,2/23/1929,5,3,4,2,0,3309,6960,11,50,671,1839,5,,2022-04-07T18:03:43Z,b82f29c6-fdfc-43ac-8e78-dfbfdef91df6,customer,c155-74021021,b82f29c6-fdfc-43ac-8e78-dfbfdef91df6,collision,2023-03-06T15:05:50Z
Patrick,Richard,3/21/1992,4,3,4,2,0,12514,3273,13,31,603,1654,4,,2022-12-22T07:45:04Z,4a5c9338-a96c-4016-9554-0e588a651563,customer,c795-54134357,4a5c9338-a96c-4016-9554-0e588a651563,collision,2023-03-06T15:05:50Z
Marvin,Kelley,5/19/1953,5,2,4,2,0,11328,2679,14,41,608,3115,3,,2022-04-12T16:57:06Z,f6e24a51-b2b0-46ba-84fd-e05e12383e9e,customer,b423-67370758,f6e24a51-b2b0-46ba-84fd-e05e12383e9e,theft,2023-03-06T15:05:50Z
Marc,Perez,12/15/1950,4,2,3,1,0,8903,6689,5,39,500,1788,5,,2022-08-07T12:22:11Z,12524bfe-1c02-4f1a-a4e9-484bf3eed0c6,customer,c192-95968430,12524bfe-1c02-4f1a-a4e9-484bf3eed0c6,collision,2023-03-06T15:05:50Z
Derek,Mccarthy,6/30/1984,4,3,4,2,0,10751,2747,16,34,507,2666,5,,2022-11-14T11:33:27Z,b32f22f7-dfcc-4c6d-bc79-9e190d47320f,customer,a150-95953317,b32f22f7-dfcc-4c6d-bc79-9e190d47320f,collision,2023-03-06T15:05:50Z
Jason,Sheppard,3/27/1931,6,3,3,2,0,8212,3608,17,43,479,3082,4,,2023-03-02T15:56:34Z,6287a998-38f0-43a3-b355-bab06f396aa6,customer,a998-25378924,6287a998-38f0-43a3-b355-bab06f396aa6,collision,2023-03-06T15:05:50Z
Yesenia,Barker,8/30/1929,4,3,3,2,0,11444,3738,14,35,485,3219,3,,2022-06-25T18:40:48Z,8d0cbc59-ce9d-4e3c-a7ef-d5fea11eb4da,customer,c305-80630141,8d0cbc59-ce9d-4e3c-a7ef-d5fea11eb4da,collision,2023-03-06T15:05:50Z
Cathy,Fox,3/21/1919,5,3,2,2,0,10991,2722,17,46,620,2852,4,,2022-10-10T05:30:57Z,b2e25002-033b-40db-a94d-cfc950ce3062,customer,d317-37886616,b2e25002-033b-40db-a94d-cfc950ce3062,collision,2023-03-06T15:05:50Z
Jade,Bird,3/4/1967,4,2,3,2,0,5832,7274,7,47,452,1269,4,,2023-03-05T05:47:05Z,079ba3d7-a123-4317-8378-0ee0e1767010,customer,b566-96949177,079ba3d7-a123-4317-8378-0ee0e1767010,collision,2023-03-06T15:05:50Z
Judith,Booker,8/19/1925,5,3,4,2,0,4180,4372,5,53,514,2427,5,,2022-08-21T16:57:38Z,db5e4dd1-00ef-4e24-9cad-fb4b710ba2b2,customer,a772-54480075,db5e4dd1-00ef-4e24-9cad-fb4b710ba2b2,theft,2023-03-06T15:05:50Z
Yesenia,Collins,8/23/1968,4,3,3,2,0,12369,4276,14,33,589,2792,5,,2022-08-17T02:03:15Z,b461b23e-37a2-4be3-bff6-bcee632500a2,customer,a486-56480346,b461b23e-37a2-4be3-bff6-bcee632500a2,collision,2023-03-06T15:05:50Z
Connor,Chung,6/24/1953,4,3,6,1,0,11693,4349,12,26,617,2832,4,,2022-11-25T16:59:01Z,4ef0671b-f23a-43c2-a038-6c440f40a01e,customer,a721-56141180,4ef0671b-f23a-43c2-a038-6c440f40a01e,theft,2023-03-06T15:05:50Z
Arthur,Gregory,11/19/1998,4,2,4,1,0,15332,5460,9,39,709,4053,2,,2022-11-01T13:23:30Z,1400fa7a-59eb-4316-b470-36bcb88ece8f,customer,a020-68676038,1400fa7a-59eb-4316-b470-36bcb88ece8f,collision,2023-03-06T15:05:50Z
Raymond,Skinner,8/2/1946,4,3,2,2,0,2440,4982,11,50,577,1778,5,,2023-02-22T23:24:28Z,cd770009-b459-472e-978e-f55c96f72e10,customer,b848-79017280,cd770009-b459-472e-978e-f55c96f72e10,collision,2023-03-06T15:05:50Z
Shelly,Powell,1/30/1930,4,2,4,1,0,8731,4408,12,54,514,2586,4,,2022-05-04T04:15:25Z,7f98540b-ea46-4919-bc47-08182eee5b1f,customer,c929-85307113,7f98540b-ea46-4919-bc47-08182eee5b1f,collision,2023-03-06T15:05:50Z
Karl,Phillips,4/29/1945,5,3,3,2,0,5861,4896,6,41,442,2255,6,,2022-04-25T14:24:19Z,1a0f24a1-5724-43a6-90c7-270f40dbb56c,customer,c252-65129786,1a0f24a1-5724-43a6-90c7-270f40dbb56c,theft,2023-03-06T15:05:50Z
Alicia,Rivera,8/16/1913,4,3,1,2,0,12764,4280,17,44,453,3156,4,,2022-12-28T14:38:23Z,b22be11b-549d-45ed-a560-0c0648e45b8f,customer,c570-48556833,b22be11b-549d-45ed-a560-0c0648e45b8f,collision,2023-03-06T15:05:50Z
Raymond,Barry,11/5/1986,5,3,3,1,0,10870,4402,18,39,631,3034,3,,2022-06-14T21:12:20Z,cfe5faa5-3e04-4da1-982d-3e56e8277837,customer,a619-78813062,cfe5faa5-3e04-4da1-982d-3e56e8277837,breakin,2023-03-06T15:05:50Z
Andres,Hahn,8/5/2005,6,2,5,2,0,10240,5939,7,48,504,2240,6,,2022-10-25T15:51:17Z,9218bac6-c0fb-4d2d-adcb-28fdeebc527d,customer,b862-55694379,9218bac6-c0fb-4d2d-adcb-28fdeebc527d,theft,2023-03-06T15:05:50Z
Kristin,Underwood,5/23/1977,4,3,4,2,0,8275,5202,12,51,639,1623,5,,2022-09-15T21:12:05Z,f6ebb48f-67c5-4843-b251-b30a61999730,customer,a791-87960190,f6ebb48f-67c5-4843-b251-b30a61999730,breakin,2023-03-06T15:05:50Z
Eduardo,Donovan,10/24/1978,3,2,4,2,0,6576,7646,5,48,457,1577,3,,2023-02-12T22:10:16Z,04fd4068-d90a-4590-96cf-9fe643af7dd9,customer,b130-90820914,04fd4068-d90a-4590-96cf-9fe643af7dd9,collision,2023-03-06T15:05:50Z
Becky,Benton,6/25/1992,5,2,4,2,0,7540,5112,10,57,675,2545,5,,2022-08-01T05:28:09Z,1a72313d-d557-4fef-86a4-6362b83292ab,customer,b905-58281130,1a72313d-d557-4fef-86a4-6362b83292ab,theft,2023-03-06T15:05:50Z
Amber,Bell,5/21/1920,4,2,4,2,0,7323,6573,6,60,536,2695,3,,2022-03-29T07:26:02Z,634fc72c-f6db-4e16-9c27-f801f40a8f79,customer,d585-31049599,634fc72c-f6db-4e16-9c27-f801f40a8f79,theft,2023-03-06T15:05:50Z
Darryl,Robbins,4/15/1988,5,2,6,2,0,10235,3967,1,52,394,3028,5,,2023-02-03T15:51:57Z,7a4acd7e-12a8-4ddc-a69c-647af906bbd4,customer,a062-07238625,7a4acd7e-12a8-4ddc-a69c-647af906bbd4,breakin,2023-03-06T15:05:50Z
Damon,Monroe,7/24/1962,4,3,5,2,0,11531,4357,15,33,532,2432,3,,2022-09-21T09:48:34Z,82484b4b-7760-470f-a410-44b944913fab,customer,c377-52730908,82484b4b-7760-470f-a410-44b944913fab,theft,2023-03-06T15:05:50Z
Rickey,Hale,12/7/1981,5,2,5,1,0,11312,4273,12,41,715,3492,3,,2022-09-23T08:04:01Z,8d38f7ea-9e6a-413c-9695-04cac9af5eca,customer,c217-15616403,8d38f7ea-9e6a-413c-9695-04cac9af5eca,collision,2023-03-06T15:05:50Z
Frances,Mcbride,8/2/1923,5,2,3,1,0,11371,4561,9,44,641,3602,2,,2022-11-09T02:57:28Z,dd373c11-b5d7-4ecd-8ccc-f88cf6060ab8,customer,d488-22030513,dd373c11-b5d7-4ecd-8ccc-f88cf6060ab8,breakin,2023-03-06T15:05:50Z
Christie,Villanueva,4/2/1931,4,2,3,1,0,7126,5004,8,47,441,2259,4,,2022-03-12T06:56:25Z,5d1a5a57-d74a-4df8-b465-a1762787fa44,customer,b152-40215030,5d1a5a57-d74a-4df8-b465-a1762787fa44,collision,2023-03-06T15:05:50Z
Mike,Bentley,11/12/2017,5,3,2,1,0,6358,4500,9,41,581,2238,6,,2022-04-02T13:21:17Z,0c014dcf-6d48-4896-97a6-ca01af31ac7b,customer,d623-86560873,0c014dcf-6d48-4896-97a6-ca01af31ac7b,collision,2023-03-06T15:05:50Z
Riley,Huffman,5/5/1945,6,2,4,2,0,9347,5741,6,49,480,1689,6,,2022-06-26T11:13:07Z,c1dc519d-428e-4902-801f-711f60df67e2,customer,a549-58929776,c1dc519d-428e-4902-801f-711f60df67e2,breakin,2023-03-06T15:05:50Z
Howard,Mooney,10/11/2001,6,2,4,2,0,8634,2741,13,45,659,2656,2,,2022-09-27T12:05:45Z,9587f553-9fb9-4d0c-b700-d5a34a949464,customer,d947-98931099,9587f553-9fb9-4d0c-b700-d5a34a949464,theft,2023-03-06T15:05:50Z
Gregg,Byrd,10/30/1981,4,2,5,2,0,11928,4148,12,37,589,3299,3,,2023-03-02T01:40:59Z,deec79a6-ef15-4328-a1bd-3cbc21c15cb3,customer,b068-70587069,deec79a6-ef15-4328-a1bd-3cbc21c15cb3,theft,2023-03-06T15:05:50Z
Jason,Franklin,2/4/1923,4,3,4,2,0,6774,5994,7,43,425,1629,5,,2022-04-03T02:49:40Z,845bae8c-575e-4154-999b-8f69210aebda,customer,b134-06181541,845bae8c-575e-4154-999b-8f69210aebda,collision,2023-03-06T15:05:50Z
Alexandra,Banks,5/18/1979,3,2,4,2,0,15208,3576,16,33,416,3684,3,,2023-01-19T07:28:19Z,77030685-d731-41a6-aa81-da1dd4df7dca,customer,a877-43615944,77030685-d731-41a6-aa81-da1dd4df7dca,breakin,2023-03-06T15:05:50Z
Charlene,Johns,10/12/2020,4,3,4,2,0,11627,5005,21,31,457,2622,4,,2022-08-18T13:50:49Z,efa845ce-d2c0-4bf2-b6ae-3745682b546b,customer,b171-39829977,efa845ce-d2c0-4bf2-b6ae-3745682b546b,theft,2023-03-06T15:05:50Z
Brooke,Wilkinson,11/3/1925,6,2,2,1,0,9270,3853,14,49,685,2820,5,,2022-07-02T00:41:41Z,7e98be49-6375-42e8-bf3d-c3899b3a04f6,customer,a483-59556740,7e98be49-6375-42e8-bf3d-c3899b3a04f6,theft,2023-03-06T15:05:50Z
Gina,Carney,5/18/2004,6,2,4,3,0,7275,6295,8,52,620,2270,6,,2023-01-27T11:20:42Z,1eb14a41-82ff-414a-be2a-6138ef102f1b,customer,b233-03544549,1eb14a41-82ff-414a-be2a-6138ef102f1b,theft,2023-03-06T15:05:50Z
Gwendolyn,Bond,8/25/1964,5,2,5,2,0,10784,3624,13,35,621,2661,3,,2022-06-25T11:50:25Z,99820b4b-cedc-4232-a93f-861ba1985205,customer,a742-52737037,99820b4b-cedc-4232-a93f-861ba1985205,breakin,2023-03-06T15:05:50Z
Chelsea,Schaefer,5/17/1917,3,2,2,1,0,7363,6357,10,50,526,2085,3,,2022-07-05T18:47:53Z,37e78445-91cc-40d8-abe1-98c55f032673,customer,c414-66380978,37e78445-91cc-40d8-abe1-98c55f032673,theft,2023-03-06T15:05:50Z
Veronica,Mack,3/28/1930,4,2,6,2,0,11071,5068,12,34,597,2907,3,,2022-06-15T07:05:46Z,cac5a870-2afe-4581-91a5-74ff1a11056e,customer,d606-95443031,cac5a870-2afe-4581-91a5-74ff1a11056e,breakin,2023-03-06T15:05:50Z
Kristine,Vaughan,5/22/1974,4,2,3,2,0,6961,5717,9,50,597,2318,5,,2023-01-18T13:43:21Z,b8b2d21c-d022-4ec8-baaf-b0a3045d0f4a,customer,b582-53484317,b8b2d21c-d022-4ec8-baaf-b0a3045d0f4a,collision,2023-03-06T15:05:50Z
Chad,Rush,9/25/1944,5,2,3,1,0,9392,4129,10,39,571,2989,1,,2023-01-08T03:17:32Z,7864da26-a9a1-4364-9118-63a8fac20207,customer,c239-47884559,7864da26-a9a1-4364-9118-63a8fac20207,breakin,2023-03-06T15:05:50Z
Mario,Barron,5/19/1999,6,2,4,2,0,8886,3883,8,51,683,2232,6,,2022-12-24T07:41:30Z,ff537d27-f5ce-4e14-94c8-e6a768dc8278,customer,a173-59562489,ff537d27-f5ce-4e14-94c8-e6a768dc8278,collision,2023-03-06T15:05:50Z
Jasmine,Espinoza,7/24/2009,5,3,5,2,0,4085,5267,5,50,454,2510,5,,2022-06-28T09:35:27Z,47c7ff37-9165-467e-8ed5-85b88d7f75d2,customer,a369-91349266,47c7ff37-9165-467e-8ed5-85b88d7f75d2,collision,2023-03-06T15:05:50Z
Tanya,Cantrell,12/16/1913,5,2,2,2,0,8126,6283,9,50,561,2269,6,,2022-03-09T02:21:30Z,a15ae0f9-ada8-4767-a892-99a02748bd88,customer,a345-00837614,a15ae0f9-ada8-4767-a892-99a02748bd88,breakin,2023-03-06T15:05:50Z
Andrea,Vargas,12/10/1996,4,2,3,1,0,9670,4263,12,40,519,2411,5,,2023-02-21T00:51:43Z,6ad69b09-9a26-4af8-9cc6-8162197a42a9,customer,c862-47924785,6ad69b09-9a26-4af8-9cc6-8162197a42a9,collision,2023-03-06T15:05:50Z
Leroy,Porter,11/1/1986,6,2,2,1,0,10936,4164,14,44,679,2741,3,,2022-08-16T01:43:35Z,be3e11a5-c3e0-4693-97ce-694d556ba59d,customer,a297-07857139,be3e11a5-c3e0-4693-97ce-694d556ba59d,collision,2023-03-06T15:05:50Z
Jay,Burgess,4/21/1949,5,2,3,1,0,11171,4986,11,42,609,4108,3,,2022-04-11T04:16:55Z,894b5242-2644-4c0e-9749-b7f58e2d6d4f,customer,b018-06226082,894b5242-2644-4c0e-9749-b7f58e2d6d4f,theft,2023-03-06T15:05:50Z
Amy,Ramirez,1/3/2012,5,2,4,2,0,8143,3255,11,41,511,2137,3,,2022-03-15T14:55:41Z,227beb36-919a-42b8-89aa-38a21de4fb01,customer,c121-66814360,227beb36-919a-42b8-89aa-38a21de4fb01,breakin,2023-03-06T15:05:50Z
Gregory,Cannon,8/24/1950,6,2,3,2,0,8047,5690,12,43,710,2103,6,,2022-04-17T00:42:35Z,723ec3f2-c705-4ff9-b76f-bcc114f88eb8,customer,b248-08023121,723ec3f2-c705-4ff9-b76f-bcc114f88eb8,theft,2023-03-06T15:05:50Z
Eugene,Henderson,7/23/1996,6,2,4,3,0,7506,6941,9,52,635,1142,5,,2022-04-07T07:37:32Z,a55afe9d-6a39-4138-b3fc-d434ffb050b2,customer,b302-43213338,a55afe9d-6a39-4138-b3fc-d434ffb050b2,theft,2023-03-06T15:05:50Z
Breanna,Russell,6/14/1984,5,2,3,2,0,13183,3784,13,42,452,3266,3,,2022-06-18T02:17:05Z,8abeed2c-dc07-44c1-bc67-e894a6cc4c0a,customer,d775-30409379,8abeed2c-dc07-44c1-bc67-e894a6cc4c0a,breakin,2023-03-06T15:05:50Z
Stephen,Flowers,2/5/1912,5,3,2,2,0,10382,4266,15,42,675,1755,4,,2022-12-25T02:52:58Z,1c1c8aca-fc71-4862-aa27-703b32121f39,customer,d140-10055806,1c1c8aca-fc71-4862-aa27-703b32121f39,collision,2023-03-06T15:05:50Z
Joanne,Rivas,11/16/1914,6,2,4,2,0,8707,3325,15,39,493,2934,3,,2022-07-03T17:48:03Z,5948dd40-08c0-4815-9f2a-248b2e67a344,customer,d044-27984383,5948dd40-08c0-4815-9f2a-248b2e67a344,collision,2023-03-06T15:05:50Z
Bradley,Bauer,11/29/1930,6,2,5,2,0,7904,2627,12,39,437,2909,2,,2022-06-01T12:41:13Z,1d013edd-7a0e-4b53-a1b7-b7d017bde968,customer,c268-91906710,1d013edd-7a0e-4b53-a1b7-b7d017bde968,breakin,2023-03-06T15:05:50Z
Lonnie,Barry,11/14/1911,5,3,4,1,0,8114,5573,11,48,665,2301,4,,2022-07-01T08:16:31Z,43da0805-29e5-44ea-b7b2-a1097757bb93,customer,a994-49596607,43da0805-29e5-44ea-b7b2-a1097757bb93,breakin,2023-03-06T15:05:50Z
Dillon,Caldwell,7/15/1949,5,2,2,2,0,9954,3548,14,48,538,2989,3,,2022-06-12T05:29:11Z,e5f25783-8eb3-4bfa-8bf5-06cef1052eae,customer,d551-21081682,e5f25783-8eb3-4bfa-8bf5-06cef1052eae,collision,2023-03-06T15:05:50Z
Kerri,Levine,9/13/1947,5,2,4,2,0,11166,3841,13,37,443,3387,1,,2022-07-30T03:21:52Z,ec4ebbb9-b7ed-4d6e-ba7c-0926df8f0f36,customer,a192-29737857,ec4ebbb9-b7ed-4d6e-ba7c-0926df8f0f36,theft,2023-03-06T15:05:50Z
Latoya,Bridges,4/5/1978,5,2,4,1,0,10209,3440,12,42,569,3036,3,,2022-09-05T02:36:39Z,23e615a6-58c5-443f-8717-bb8f922fa21e,customer,c399-68139653,23e615a6-58c5-443f-8717-bb8f922fa21e,breakin,2023-03-06T15:05:50Z
Philip,Austin,1/29/1969,5,2,5,2,0,8882,4343,8,39,565,2794,3,,2022-09-14T14:00:39Z,1dd69d8c-3513-45de-93ca-5e7aa6f88c90,customer,b860-58738498,1dd69d8c-3513-45de-93ca-5e7aa6f88c90,collision,2023-03-06T15:05:50Z
Tracey,Duffy,9/16/1983,5,3,5,2,0,2620,5885,9,51,764,2551,4,,2023-01-03T03:43:55Z,8c6072ac-c2c2-41ff-947b-ec40061595af,customer,a038-98653526,8c6072ac-c2c2-41ff-947b-ec40061595af,breakin,2023-03-06T15:05:50Z
Gina,Blackburn,5/21/1983,6,3,2,2,0,7407,5374,12,44,564,2556,4,,2022-05-13T15:07:01Z,6837ec35-0ceb-42f3-9fb9-0c5b65b68a76,customer,d068-19509819,6837ec35-0ceb-42f3-9fb9-0c5b65b68a76,theft,2023-03-06T15:05:50Z
Arthur,Patrick,5/18/1920,5,2,3,2,0,6460,6838,8,57,546,2328,4,,2022-04-08T23:06:54Z,3dd5bff1-6977-42f4-a945-493900b61422,customer,c540-02375586,3dd5bff1-6977-42f4-a945-493900b61422,breakin,2023-03-06T15:05:50Z
Grace,Waller,3/14/2007,3,2,3,2,0,7071,7862,10,46,543,1933,4,,2022-10-25T20:45:54Z,8a591281-1140-430a-a746-3f63147fd153,customer,b873-26956838,8a591281-1140-430a-a746-3f63147fd153,collision,2023-03-06T15:05:50Z
